day,year,mo,da,crime_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,thunder,total_num_of_crimes
5,2017,4,21,21/04/2017,50.6,36.1,1017,10,12.6,18.1,28,59,45,0,0,0,0,0,0,378
6,2018,4,21,21/04/2018,47.2,20.3,1030.9,10,4.1,8.9,999.9,53.1,41,0,0,0,0,0,0,286
7,2019,4,21,21/04/2019,59.6,24.4,1013.9,10,6,13,22,78.1,45,0,0,0,0,0,0,294
2,2014,4,22,22/04/2014,53.3,42.2,1013,8.5,10.9,21,24.1,62.6,44.1,0.51,0,0,1,0,0,360
3,2015,4,22,22/04/2015,42.2,23.6,1008.5,9.9,12.7,19,28,46.9,37,0,0,0,0,0,0,304
5,2016,4,22,22/04/2016,52.2,43.1,1013.8,8.9,10.5,17.1,26,60.1,44.1,0.02,0,0,0,0,0,359
6,2017,4,22,22/04/2017,50.3,31.3,1021.7,10,11.1,14,21,57.9,44.1,0,0,0,0,0,0,324
7,2018,4,22,22/04/2018,51,23.1,1027.6,10,9.2,15,22,62.1,44.1,0,0,0,0,0,0,306
1,2019,4,22,22/04/2019,68.4,42.2,1015.8,10,10.5,20,31.1,80.1,57.9,0,0,0,1,0,1,319
3,2014,4,23,23/04/2014,43,27.8,1020.7,10,9.1,13,14,60.1,37,0,0,0,0,0,0,359
4,2015,4,23,23/04/2015,44.5,22.5,1015.5,10,7.9,15,28,55.9,34,0,0,0,0,0,0,368
6,2016,4,23,23/04/2016,49.4,37.7,1021.4,10,7.2,12,999.9,60.1,42.1,0,0,0,0,0,0,318
7,2017,4,23,23/04/2017,54.9,29.2,1020,10,4,12,14,69.1,39,0,0,0,0,0,0,340
1,2018,4,23,23/04/2018,51.9,29.3,1022.3,10,9.1,14,999.9,64,43,0,0,0,0,0,0,323
2,2019,4,23,23/04/2019,59.1,49,1014,9.5,9.6,15.9,27,71.1,51.1,0.19,0,0,1,0,1,336
4,2014,4,24,24/04/2014,50.5,32.5,1015.1,9.9,11,20,29.9,64,37,0.03,0,0,1,0,0,350
5,2015,4,24,24/04/2015,47.5,24,1017.4,10,4.3,14,999.9,60.1,34,0,0,0,0,0,0,392
7,2016,4,24,24/04/2016,59.6,42.6,1015.3,10,7,13,18.1,80.1,46,0,0,0,0,0,0,334
1,2017,4,24,24/04/2017,57.7,35.4,1015,10,6.6,12,15,72,42.1,0,0,0,0,0,0,348
2,2018,4,24,24/04/2018,55.8,42,1017.4,10,6.3,14,999.9,64,50,0,0,0,1,0,0,325
3,2019,4,24,24/04/2019,53.9,37.8,1015.9,10,4.9,11.1,999.9,64.9,45,0,0,0,0,0,0,333
5,2014,4,25,25/04/2014,57.9,39.3,1006.7,9.5,11,19,27,69.1,41,0.24,0,0,1,0,0,398
6,2015,4,25,25/04/2015,45.9,39.3,1010.2,8.8,13.1,21,28,60.1,35.1,0.29,0,0,1,0,0,332
1,2016,4,25,25/04/2016,72.6,51.2,1006.3,10,12,19,26,84,62.1,0,0,0,0,0,0,358
2,2017,4,25,25/04/2017,66.4,45.7,1004.9,10,9.8,15,22.9,80.1,57,0,0,0,0,0,0,377
3,2018,4,25,25/04/2018,49,35.8,1018.1,10,12.1,17.1,25.1,59,43,0,0,0,0,0,0,351
4,2019,4,25,25/04/2019,57.7,37.7,1008.7,10,3.5,8.9,999.9,66,46.9,0,0,0,0,0,0,348
6,2014,4,26,26/04/2014,51.9,34.5,1013.6,10,10.6,17.1,21,69.1,42.1,0.01,0,0,1,0,0,357
7,2015,4,26,26/04/2015,47.1,30.3,1014.4,10,10.7,18.1,22.9,57,39,0.34,0,0,0,0,0,355
2,2016,4,26,26/04/2016,54.5,44.6,1009.1,8,11.8,18.1,25.1,81,44.1,0.01,0,0,1,0,1,321
3,2017,4,26,26/04/2017,71.3,55.3,997.8,10,11.2,20,26,78.1,66,0,0,0,0,0,0,360
4,2018,4,26,26/04/2018,49.3,29.1,1014.7,10,3.2,8.9,999.9,66,36,0,0,0,0,0,0,351
5,2019,4,26,26/04/2019,56.5,37.4,1007.6,9.7,14.5,22.9,35,64.9,50,0.06,0,0,1,0,0,379
7,2014,4,27,27/04/2014,48.9,37.3,1015.2,9.8,13.8,19,25.1,61,39.9,0.01,0,0,1,0,1,319
1,2015,4,27,27/04/2015,49.1,31.6,1018.9,10,11.9,18.1,24.1,57,39,0,0,0,0,0,0,351
3,2016,4,27,27/04/2016,46.4,39,1012.9,9.2,14.1,21,999.9,50,43,0,0,0,1,0,0,327
4,2017,4,27,27/04/2017,54.6,49,1000.5,8.3,12.2,22.9,32.1,71.1,45,0.37,0,0,1,0,0,340
5,2018,4,27,27/04/2018,51.9,31.3,1009.2,10,10.2,17.1,25.1,61,44.1,0,0,0,1,0,0,364
6,2019,4,27,27/04/2019,42.9,30.2,1013,7.1,9.8,21,28.9,61,33.1,0.03,1.2,1,1,1,0,280
1,2014,4,28,28/04/2014,52.2,42,1007.3,8.9,14.5,25.1,32.1,61,42.1,0.11,0,0,1,0,0,361
2,2015,4,28,28/04/2015,49.1,34.3,1020.1,10,5.4,12,18.1,60.1,37.9,0,0,0,0,0,0,330
4,2016,4,28,28/04/2016,47.7,41.4,1011.7,7.4,9.8,17.1,999.9,51.1,44.1,0.63,0,0,1,0,1,359
5,2017,4,28,28/04/2017,49.6,40.9,1012.4,9.8,5.4,14,17.1,59,42.1,0.11,0,0,0,0,0,368
6,2018,4,28,28/04/2018,43.9,29.3,1017.6,10,13.4,18.1,24.1,51.1,37.9,0.03,0,0,0,0,0,338
7,2019,4,28,28/04/2019,41.5,27.4,1020,8.9,11.4,18.1,28.9,51.1,33.1,0.85,1.2,0,1,1,0,271
2,2014,4,29,29/04/2014,56,48.7,1000,7,9.8,19,27,66.9,46.9,0.43,0,0,1,0,1,388
3,2015,4,29,29/04/2015,52.3,35.4,1014.4,10,5.2,14,999.9,64,37.9,0,0,0,0,0,0,360
5,2016,4,29,29/04/2016,46.7,39.7,1018.4,6.3,7.9,11.1,999.9,51.1,44.1,0.05,0,0,1,0,0,330
6,2017,4,29,29/04/2017,45.6,39.6,1018.4,7.5,14.9,22.9,32.1,53.1,41,0,0,0,1,0,1,262
7,2018,4,29,29/04/2018,44.5,20.1,1027.3,10,5.8,12,999.9,57,33.1,0,0,0,0,0,0,322
1,2019,4,29,29/04/2019,46.8,39.7,1018.5,8.2,9.6,20,33,53.1,43,0.4,0,0,1,0,1,338
3,2014,4,30,30/04/2014,52,45.9,1006,9.5,8.2,15.9,21,66.9,46.9,0.07,0,0,1,0,1,378
4,2015,4,30,30/04/2015,48,34.8,1014.5,10,12.1,20,24.1,64,42.1,0,0,0,1,0,0,321
6,2016,4,30,30/04/2016,46.6,40.1,1017.7,7,11.6,21,26,50,45,0,0,0,1,0,0,288
7,2017,4,30,30/04/2017,45.2,44.2,1011.3,3.9,15,28.9,39,46.9,42.8,1.88,0,0,1,0,0,315
1,2018,4,30,30/04/2018,57.9,20.4,1022,10,9.5,15.9,24.1,80.1,42.1,0,0,0,0,0,0,391
2,2019,4,30,30/04/2019,46.1,44,1022.5,5.4,7.8,15.9,24.1,52,39.9,1.14,0,0,1,0,1,364
4,2014,5,1,01/05/2014,46.3,40.2,1007.5,9.6,12.1,18.1,27,53.1,43,0.13,0,0,1,0,0,429
5,2015,5,1,01/05/2015,52.2,38,1020.4,10,5.5,9.9,14,64.9,39.9,0,0,0,0,0,0,448
7,2016,5,1,01/05/2016,46.9,43.7,1014.7,4.3,10.6,17.1,999.9,51.1,44.1,0.71,0,0,1,0,0,374
1,2017,5,1,01/05/2017,51.7,46.7,997.7,8.1,11.6,22,32.1,57.9,45,1.11,0,0,1,0,1,400
2,2018,5,1,01/05/2018,71.7,38.4,1014.3,10,13,21,29.9,86,57.9,0,0,0,0,0,0,487
3,2019,5,1,01/05/2019,52.9,50.6,1014.9,6.8,9.1,19,28.9,61,45,1.29,0,0,1,0,0,389
5,2014,5,2,02/05/2014,49.1,43.2,1009.5,9.8,9.8,14,18.1,55,43,0.08,0,0,1,0,0,413
6,2015,5,2,02/05/2015,64.9,38.4,1017.6,10,5.8,12,17.1,79,39.9,0,0,0,0,0,0,305
1,2016,5,2,02/05/2016,49.8,38.8,1017.1,9.3,12.7,15.9,20,57.9,44.1,0.38,0,0,1,0,1,356
2,2017,5,2,02/05/2017,46.1,39.2,1005.4,9.1,14.9,19,28.9,51.1,42.1,0.37,0,0,1,0,0,299
3,2018,5,2,02/05/2018,77.2,52.5,1011.5,10,14.8,34,58.1,88,66.9,0,0,1,1,0,1,373
4,2019,5,2,02/05/2019,45.8,43.7,1019.2,4.6,7.6,12,15,51.1,43,0.04,0,0,1,0,0,346
6,2014,5,3,03/05/2014,57,40.6,1007.1,10,12.8,21,31.1,80.1,46.9,0.04,0,0,1,0,0,353
7,2015,5,3,03/05/2015,70.1,42.9,1013.9,10,8.5,20,27,82,53.1,0,0,0,1,0,0,347
2,2016,5,3,03/05/2016,55,35,1013.9,10,5.4,15.9,18.1,68,42.1,0,0,0,0,0,0,353
3,2017,5,3,03/05/2017,48.1,34.3,1020,10,6,9.9,20,55.9,37.9,0.1,0,0,0,0,0,349
4,2018,5,3,03/05/2018,65.4,59.8,1011.9,7.7,6.4,15.9,22.9,78.1,57.9,0.45,0,0,1,0,1,358
5,2019,5,3,03/05/2019,48.6,40.4,1019,8.8,10.4,15,22,57,44.1,0.32,0,0,1,0,0,362
7,2014,5,4,04/05/2014,56.1,33,1014.7,10,9.6,15.9,22,68,48.9,0,0,0,0,0,0,342
1,2015,5,4,04/05/2015,67.8,55,1015.8,10,8.4,14,24.1,82,60.1,0.2,0,0,1,0,1,366
3,2016,5,4,04/05/2016,52.2,39,1006.9,9,11.9,19,27,64.9,46,0.4,0,0,1,0,0,328
4,2017,5,4,04/05/2017,48.9,37,1016.4,10,11.9,21,31.1,52,46.9,0,0,0,0,0,0,335
5,2018,5,4,04/05/2018,67.9,54.9,1010.7,10,14.7,25.1,35.9,75,57.9,0.19,0,0,1,0,0,390
6,2019,5,4,04/05/2019,50.9,38.3,1016.4,10,6.6,11.1,999.9,61,42.1,0.02,0,0,1,0,0,317
1,2014,5,5,05/05/2014,50.9,34.6,1016.1,10,11.7,18.1,22,61,46.9,0.01,0,0,1,0,1,430
2,2015,5,5,05/05/2015,56.1,48.3,1022.4,5.8,7.2,13,18.1,73.9,52,0.78,0,0,1,0,1,327
4,2016,5,5,05/05/2016,49.5,35.9,1014.2,10,12.6,18.1,28.9,61,42.1,0,0,0,1,0,0,310
5,2017,5,5,05/05/2017,49,38.3,1010.9,10,15.1,21,34,57.9,43,0,0,0,0,0,0,363
6,2018,5,5,05/05/2018,70.7,45.2,1015,10,7.1,14,17.1,82,57,0,0,0,0,0,0,391
7,2019,5,5,05/05/2019,58.8,39.6,1012.1,10,4.9,12,18.1,73.9,44.1,0,0,0,0,0,0,356
2,2014,5,6,06/05/2014,53.1,36.9,1015,10,11.5,19,999.9,63,45,0,0,0,0,0,0,391
3,2015,5,6,06/05/2015,60.1,53.5,1021.2,3.6,5.4,9.9,999.9,82,51.1,0.01,0,1,0,0,0,339
5,2016,5,6,06/05/2016,61.6,40.6,1013.8,10,5.4,11.1,18.1,82.9,46,0,0,0,0,0,0,352
6,2017,5,6,06/05/2017,50.5,36.3,1009.4,9.9,12.3,20,29.9,57,45,0.07,0,0,1,0,0,333
7,2018,5,6,06/05/2018,63.5,41.8,1014.6,10,8,15.9,21,82,55,0,0,0,0,0,0,319
1,2019,5,6,06/05/2019,60.7,47.3,1014,10,7,14,20,72,51.1,0,0,0,1,0,0,396
3,2014,5,7,07/05/2014,63.8,44.7,1010.2,10,9.3,15,17.1,80.1,45,0,0,0,1,0,1,372
4,2015,5,7,07/05/2015,71.2,52.9,1016.3,9.9,7.8,19,28,87.1,51.1,0,0,0,0,0,0,357
6,2016,5,7,07/05/2016,65.1,40.7,1007.6,10,12.2,26,35,82,54,0,0,0,0,0,0,344
7,2017,5,7,07/05/2017,48,26.1,1016,10,8.5,17.1,22.9,57.9,37.9,0,0,0,0,0,0,303
1,2018,5,7,07/05/2018,60.3,40,1021.5,10,5.9,14,999.9,73,50,0,0,0,0,0,0,390
2,2019,5,7,07/05/2019,47.4,41.9,1022.1,8.3,10.9,17.1,22,51.1,45,0.41,0,0,1,0,0,334
4,2014,5,8,08/05/2014,75.5,56.4,1008.9,10,10.3,17.1,28,93,52,0,0,0,0,0,0,364
5,2015,5,8,08/05/2015,73.9,61.8,1013.1,9.9,7.8,20,27,87.1,57,0,0,0,1,0,1,382
7,2016,5,8,08/05/2016,57.2,30.7,1012.9,10,4,9.9,999.9,69.1,45,0,0,0,0,0,0,345
1,2017,5,8,08/05/2017,46.6,26.8,1019.8,10,6.3,13,19,55,39,0,0,0,0,0,0,319
2,2018,5,8,08/05/2018,69.8,40.4,1019.4,10,6,12,19,82.9,55.9,0,0,0,0,0,0,368
3,2019,5,8,08/05/2019,53.7,41.7,1018.6,10,10.8,17.1,25.1,75.9,45,0.1,0,0,1,0,0,364
5,2014,5,9,09/05/2014,72.5,59.9,1006.5,8.6,14.9,21,32.1,93,66,0.84,0,0,1,0,1,420
6,2015,5,9,09/05/2015,60.4,56.3,1016.4,6.3,7.2,15.9,999.9,68,51.8,0.59,0,0,1,0,0,317
1,2016,5,9,09/05/2016,57.2,44.3,1014.2,9.5,9.2,15,22,66,52,0,0,0,1,0,0,376
2,2017,5,9,09/05/2017,48.3,37.1,1015.3,9.8,5.8,8.9,15,60.1,42.1,0.3,0,0,1,0,0,338
3,2018,5,9,09/05/2018,71.1,49.5,1009.2,9.8,11.3,21,31.1,82.9,60.1,0,0,0,1,0,1,382
4,2019,5,9,09/05/2019,63.2,56.4,1006.6,7.3,10.6,17.1,28,73,53.1,0.38,0,0,1,0,0,348
6,2014,5,10,10/05/2014,64.2,43.7,1012,10,6.6,17.1,22,77,52,0.59,0,0,0,0,0,348
7,2015,5,10,10/05/2015,50.3,46.9,1017.2,5.7,7.7,9.9,999.9,66.9,46.9,0.18,0,0,1,0,0,332
2,2016,5,10,10/05/2016,57.4,54.1,1012,3.1,9.7,13,19,71.1,51.1,0.58,0,0,1,0,0,345
3,2017,5,10,10/05/2017,55.4,41.4,1014,9.5,6.1,12,22,64.9,50,0.03,0,0,1,0,0,323
4,2018,5,10,10/05/2018,66.1,54.4,1010,9.8,9.5,17.1,22,78.1,59,0.21,0,0,0,0,0,360
5,2019,5,10,10/05/2019,50.1,38.4,1017.2,10,8.8,13,17.1,55.9,45,0,0,0,0,0,0,374
7,2014,5,11,11/05/2014,71.2,49.4,1013.2,10,7.7,22,32.1,84.9,52,0,0,0,1,0,1,370
1,2015,5,11,11/05/2015,59.9,54.5,1012.2,8.7,9.4,21,28.9,71.1,46.9,0.05,0,0,1,0,0,366
3,2016,5,11,11/05/2016,60.4,56.8,1015.6,3.2,5.4,8.9,999.9,69.1,55,0.35,0,1,1,0,0,383
4,2017,5,11,11/05/2017,54.7,48.7,1013.5,6.7,9.3,18.1,32.1,63,48.9,0.82,0,0,1,0,1,329
5,2018,5,11,11/05/2018,53.5,44.6,1016.1,10,12,17.1,24.1,64,48.9,0.04,0,0,1,0,0,338
6,2019,5,11,11/05/2019,48.1,37.5,1020.2,10,6.1,14,999.9,54,46,0,0,0,1,0,0,319
1,2014,5,12,12/05/2014,73.6,65.9,1010.8,9.8,11.2,21,35.9,86,63,0.41,0,0,1,0,1,398
2,2015,5,12,12/05/2015,54.2,39.5,1016.4,10,15.3,22,31.1,71.1,50,0.14,0,0,1,0,0,363
4,2016,5,12,12/05/2016,63.4,55.8,1013.5,7.4,8.4,15,24.1,71.1,55.9,0.02,0,0,1,0,1,328
5,2017,5,12,12/05/2017,59,42.2,1014.4,10,6.3,14,22,71.1,46.9,0,0,0,0,0,0,415
6,2018,5,12,12/05/2018,49.1,44.6,1017.3,7.9,10.5,14,999.9,53.1,46,0.02,0,0,1,0,0,297
7,2019,5,12,12/05/2019,47.2,38,1012.3,10,10.5,14,21,53.1,44.1,0.07,0,0,1,0,0,287
2,2014,5,13,13/05/2014,67.2,61,1012.4,9.8,10.4,19,31.1,86,55.9,0.17,0,0,1,0,0,363
3,2015,5,13,13/05/2015,49.6,35.3,1029.5,10,9.3,14,18.1,57.9,45,0,0,0,0,0,0,346
5,2016,5,13,13/05/2016,59.3,43.5,1014.6,10,9.8,15.9,21,66.9,50,1.03,0,0,1,0,0,349
6,2017,5,13,13/05/2017,63.2,45.4,1012,10,6.4,14,22.9,81,48,0,0,0,0,0,0,333
7,2018,5,13,13/05/2018,54.4,49.6,1016.8,8.1,7.1,15,25.1,69.1,48,0.43,0,0,1,0,1,316
1,2019,5,13,13/05/2019,50.4,38.6,1012.5,9.9,7.8,14,19,61,43,0.08,0,0,1,0,0,377
3,2014,5,14,14/05/2014,54.7,42.3,1020.3,10,8.9,14,20,70,53.1,0.14,0,0,0,0,0,384
4,2015,5,14,14/05/2015,55.3,40.4,1026.8,10,8.7,13,19,69.1,45,0,0,0,1,0,0,375
6,2016,5,14,14/05/2016,47.7,35.4,1014,8.8,12.5,20,29.9,62.1,43,0.66,0,0,1,0,0,334
7,2017,5,14,14/05/2017,63.3,45.1,1011.4,10,6.2,15,20,80.1,54,0,0,0,0,0,0,351
1,2018,5,14,14/05/2018,63.8,56.6,1012.8,8.4,8.3,21,26,86,53.1,0.37,0,1,1,0,1,403
2,2019,5,14,14/05/2019,55.7,36.8,1016.4,10,4,13,999.9,70,43,0,0,0,0,0,0,373
4,2014,5,15,15/05/2014,47.6,39.4,1015,7.3,13.1,20,27,57,43,0.24,0,0,1,0,0,339
5,2015,5,15,15/05/2015,67.6,58.2,1015.2,9.7,9.8,15,21,79,46,0.16,0,0,1,0,0,414
7,2016,5,15,15/05/2016,47.3,26.9,1019.4,10,8.7,15.9,22.9,57,37.9,0,0,0,0,0,0,359
1,2017,5,15,15/05/2017,64.9,45.9,1013.7,10,6.7,12,15.9,84.9,51.1,0,0,0,0,0,0,431
2,2018,5,15,15/05/2018,64,58.9,1012.6,7.2,8.2,20,28.9,69.1,60.1,0.92,0,0,1,0,1,358
3,2019,5,15,15/05/2019,63.6,43.2,1014.2,10,3.1,7,999.9,75,52,0,0,0,0,0,0,375
5,2014,5,16,16/05/2014,42.9,35.5,1017.7,10,8.9,13,999.9,57,41,0.08,0,0,1,0,0,404
6,2015,5,16,16/05/2015,72.9,63.9,1014.8,10,6,12,999.9,82,60.1,0.03,0,0,1,0,0,448
1,2016,5,16,16/05/2016,57.1,33.8,1019.8,10,10.2,15,22.9,71.1,46.9,0,0,0,0,0,0,383
2,2017,5,16,16/05/2017,76.9,58.3,1008.4,10,10.5,22,31.1,89.1,66.9,0,0,0,1,0,1,340
3,2018,5,16,16/05/2018,62.6,45.8,1015.9,10,5.6,13,15.9,77,48.9,0,0,0,0,0,0,355
4,2019,5,16,16/05/2019,67,54.9,1009.7,9.8,8,13,31.1,75.9,59,0,0,0,1,0,1,362
6,2014,5,17,17/05/2014,49.7,35.3,1020,9.4,6.7,12,15.9,61,41,0.08,0,0,0,0,0,397
7,2015,5,17,17/05/2015,74.9,66.4,1013.1,8.3,11.3,20,29.9,84,66.9,0,0,0,1,0,0,416
2,2016,5,17,17/05/2016,55.4,41.3,1022.2,10,8.4,14,999.9,66,50,0,0,0,1,0,0,352
3,2017,5,17,17/05/2017,78.9,59.2,1004.3,9.8,15.5,25.1,36.9,86,71.1,0,0,0,0,0,0,383
4,2018,5,17,17/05/2018,65.2,50.5,1016.1,9.6,5.9,14,999.9,75,55.9,0,0,0,0,0,0,361
5,2019,5,17,17/05/2019,57.5,50.7,1010.2,9.5,9.2,18.1,27,75,46,0.28,0,0,1,0,1,372
7,2014,5,18,18/05/2014,58.1,36.3,1022.8,10,7.7,13,17.1,70,41,0,0,0,0,0,0,409
1,2015,5,18,18/05/2015,74.6,59.6,1014.1,10,12.9,20,28,84,66.9,0,0,0,0,0,0,371
3,2016,5,18,18/05/2016,54.2,36.6,1023.6,10,6.4,13,999.9,66,45,0.01,0,0,0,0,0,378
4,2017,5,18,18/05/2017,75.5,59.6,1005.3,9.5,16.6,27,38.1,82,64.9,0.48,0,0,1,0,1,352
5,2018,5,18,18/05/2018,58.4,46.6,1017,10,9.1,14,999.9,68,53.1,0,0,0,1,0,0,351
6,2019,5,18,18/05/2019,58,50,1010.5,9.4,7.8,22.9,41,82.9,45,0.13,0,0,1,0,1,374
1,2014,5,19,19/05/2014,62.7,39.5,1021.2,10,9.7,18.1,29.9,71.1,48,0,0,0,0,0,0,393
2,2015,5,19,19/05/2015,51.4,37.4,1021.9,10,10.5,17.1,25.1,63,48,0,0,0,0,0,0,357
4,2016,5,19,19/05/2016,57.5,32,1022.8,10,4.2,8.9,999.9,69.1,44.1,0,0,0,0,0,0,356
5,2017,5,19,19/05/2017,48.3,41,1018.4,8.8,17.3,22.9,28.9,75.9,44.1,0.01,0,0,1,0,0,356
6,2018,5,19,19/05/2018,61.1,57.7,1012.1,4.8,5.1,8.9,999.9,69.1,57,0.03,0,0,1,0,0,322
7,2019,5,19,19/05/2019,66.1,59.2,1003.3,9.5,10.7,25.1,36.9,75,53.1,0.47,0,0,1,0,1,355
2,2014,5,20,20/05/2014,73.3,54.6,1011.9,10,10.6,13,22,87.1,53.1,0,0,0,1,0,0,359
3,2015,5,20,20/05/2015,46.2,30.9,1023.8,10,9.1,14,19,54,43,0,0,0,1,0,0,372
5,2016,5,20,20/05/2016,60.8,37.5,1020.9,10,6.1,12,999.9,68,53.1,0,0,0,0,0,0,380
6,2017,5,20,20/05/2017,53.3,48.7,1018,9.3,10.6,15.9,19,68,46.9,0.25,0,0,1,0,1,305
7,2018,5,20,20/05/2018,51.5,47.3,1020.1,9.2,9.1,18.1,21,60.1,45,0.01,0,0,1,0,0,352
1,2019,5,20,20/05/2019,54.1,43.4,1014.4,10,11.5,22,33,69.1,48.9,0.29,0,0,0,0,0,388
3,2014,5,21,21/05/2014,77.4,63.1,1009.7,9.1,6.9,25.1,32.1,89.1,63,0.65,0,0,1,0,1,365
4,2015,5,21,21/05/2015,54.7,37.9,1019.1,10,7.3,14,20,70,43,0.02,0,0,1,0,0,339
6,2016,5,21,21/05/2016,64.5,34.8,1018.9,10,8.4,14,19,75.9,55.9,0,0,0,0,0,0,376
7,2017,5,21,21/05/2017,62.1,54.3,1012.7,8.8,9.8,17.1,24.1,68,53.1,0.4,0,0,1,0,0,331
1,2018,5,21,21/05/2018,54.8,52.2,1020.1,6.4,5.8,15,20,64,48.9,0.12,0,0,1,0,1,355
2,2019,5,21,21/05/2019,49.5,40.6,1019.6,9.8,10.2,20,28.9,54,46,0.05,0,0,1,0,0,348
4,2014,5,22,22/05/2014,67.1,49.8,1016.2,10,8.3,14,20,89.1,60.1,0.01,0,0,0,0,0,390
5,2015,5,22,22/05/2015,60.5,37.5,1020.5,10,7.5,14,999.9,70,46.9,0,0,0,0,0,0,394
7,2016,5,22,22/05/2016,67.2,40.7,1017.8,10,5.4,11.1,999.9,78.1,54,0,0,0,0,0,0,337
1,2017,5,22,22/05/2017,59.1,43.6,1015.6,10,12.1,19,26,75,48.9,0.07,0,0,0,0,0,377
2,2018,5,22,22/05/2018,60,56.6,1016.5,4,4.3,8.9,999.9,66.9,55.9,1.24,0,1,1,0,0,391
3,2019,5,22,22/05/2019,63.9,52.1,1011.9,9,12.8,20,28.9,82,51.1,0.79,0,0,1,0,1,357
5,2014,5,23,23/05/2014,60.1,46.4,1021.3,10,4.8,11.1,15,69.1,53.1,0,0,0,0,0,0,380
6,2015,5,23,23/05/2015,65.7,37.6,1025.2,10,6.7,11.1,19,82.9,50,0,0,0,0,0,0,379
1,2016,5,23,23/05/2016,68.5,39.9,1015.5,10,5.7,12,15.9,84,54,0,0,0,0,0,0,380
2,2017,5,23,23/05/2017,60.9,54.3,1009.6,9.4,7.7,18.1,24.1,68,57,0.01,0,0,1,0,1,354
3,2018,5,23,23/05/2018,63.7,52.1,1020.6,8.3,3.2,8.9,999.9,78.1,51.1,0.05,0,0,0,0,0,364
4,2019,5,23,23/05/2019,72.1,56.4,1014,10,13.1,17.1,29.9,80.1,64.9,0.02,0,0,1,0,1,398
6,2014,5,24,24/05/2014,61.2,44.4,1022.3,10,4.1,12,999.9,73.9,50,0,0,0,0,0,0,363
7,2015,5,24,24/05/2015,68.8,51.7,1019.6,9.7,5.4,8.9,999.9,82.9,53.1,0.01,0,0,1,0,0,325
2,2016,5,24,24/05/2016,75.7,45.2,1013.6,10,8.7,15,22.9,89.1,64,0,0,0,0,0,0,384
3,2017,5,24,24/05/2017,57,53.2,1002.3,7.7,9.6,17.1,22,61,54,0.7,0,0,1,0,0,358
4,2018,5,24,24/05/2018,71.8,54,1020.4,10,5.3,12,999.9,87.1,59,0,0,0,0,0,0,407
5,2019,5,24,24/05/2019,64.5,52.2,1017.7,9.8,7.1,13,24.1,73.9,55.9,0.06,0,0,1,0,1,404
7,2014,5,25,25/05/2014,68,46.7,1019.5,10,3.5,9.9,18.1,84.9,50,0,0,0,0,0,0,360
1,2015,5,25,25/05/2015,74.3,63.4,1011.5,9.8,12.8,21,27,81,62.1,0.43,0,0,1,0,0,341
3,2016,5,25,25/05/2016,77.9,58.8,1013.7,9.2,9.4,26,39,89.1,66.2,0,0,1,1,0,1,376
4,2017,5,25,25/05/2017,58.3,51.5,1002,9.9,10.4,14,999.9,70,52,0.01,0,0,0,0,0,381
5,2018,5,25,25/05/2018,78.5,55.9,1012.5,10,6.6,9.9,17.1,90,68,0,0,0,0,0,0,390
6,2019,5,25,25/05/2019,76.4,64.4,1011.8,10,10.2,15.9,28,82.9,66.9,0.05,0,0,1,0,1,383
1,2014,5,26,26/05/2014,76.5,58.4,1015.7,10,6.3,12,19,90,54,0,0,0,1,0,1,351
2,2015,5,26,26/05/2015,73.3,64.3,1011.1,9.4,10.9,22,39,81,68,0.06,0,0,1,0,0,366
4,2016,5,26,26/05/2016,73.2,63.2,1011.6,9.4,8.6,13,15,84.9,64.9,1.02,0,0,1,0,1,369
5,2017,5,26,26/05/2017,60.8,52.8,1009.1,9.7,5.4,12,999.9,71.1,52,0,0,0,1,0,0,353
6,2018,5,26,26/05/2018,78.3,64.7,1006.9,9.1,5.2,8,999.9,90,69.1,0.13,0,0,1,0,0,430
7,2019,5,26,26/05/2019,70.9,59.8,1015,10,6.2,11.1,15.9,82,64,0,0,0,1,0,0,370
2,2014,5,27,27/05/2014,76,66.7,1012.5,9.9,8.3,15.9,19,90,66.9,0.08,0,0,0,0,0,358
3,2015,5,27,27/05/2015,70.9,60.2,1012.5,9.8,11.7,21,26,77,66.9,0.42,0,0,1,0,0,367
5,2016,5,27,27/05/2016,76.1,64,1010.7,10,8.7,17.1,24.1,84,69.1,0,0,0,1,0,0,360
6,2017,5,27,27/05/2017,63.4,55.2,1011.2,9.8,6.7,12,999.9,75,55.9,0.26,0,0,1,0,0,380
7,2018,5,27,27/05/2018,83.4,63.5,1009,10,4.1,9.9,999.9,96.1,72,0,0,0,0,0,0,429
1,2019,5,27,27/05/2019,62.7,53.5,1016.5,9,6.7,18.1,25.1,75.9,55,0.01,0,1,1,0,1,360
3,2014,5,28,28/05/2014,66.1,57.6,1014.7,8,7.2,14,999.9,84.9,60.1,1.18,0,0,1,0,1,360
4,2015,5,28,28/05/2015,72,55.7,1020.3,10,5.3,13,18.1,84,60.1,0.06,0,0,0,0,0,395
6,2016,5,28,28/05/2016,75.1,64.2,1010.8,9.6,12.8,20,34,82.9,70,0.14,0,0,1,0,1,371
7,2017,5,28,28/05/2017,67,56.4,1007.3,9.9,5.2,15,999.9,77,59,0,0,0,1,0,0,338
